Scenario,Experiment,Solution_Number,obj1,obj2,obj3,load_init_1,load_after_1,reachable_1,total_sm_1,overload_init_1,curtailed_after_1,startFuse_init_1,startFuse_after_1,endFuse_init_1,endFuse_after_1,load_init_2,load_after_2,reachable_2,total_sm_2,overload_init_2,curtailed_after_2,startFuse_init_2,startFuse_after_2,endFuse_init_2,endFuse_after_2,load_init_3,load_after_3,reachable_3,total_sm_3,overload_init_3,curtailed_after_3,startFuse_init_3,startFuse_after_3,endFuse_init_3,endFuse_after_3,load_init_4,load_after_4,reachable_4,total_sm_4,overload_init_4,curtailed_after_4,startFuse_init_4,startFuse_after_4,endFuse_init_4,endFuse_after_4,load_init_5,load_after_5,reachable_5,total_sm_5,overload_init_5,curtailed_after_5,startFuse_init_5,startFuse_after_5,endFuse_init_5,endFuse_after_5,load_init_6,load_after_6,reachable_6,total_sm_6,overload_init_6,curtailed_after_6,startFuse_init_6,startFuse_after_6,endFuse_init_6,endFuse_after_6,load_init_7,load_after_7,reachable_7,total_sm_7,overload_init_7,curtailed_after_7,startFuse_init_7,startFuse_after_7,endFuse_init_7,endFuse_after_7,load_init_8,load_after_8,reachable_8,total_sm_8,overload_init_8,curtailed_after_8,startFuse_init_8,startFuse_after_8,endFuse_init_8,endFuse_after_8,load_init_9,load_after_9,reachable_9,total_sm_9,overload_init_9,curtailed_after_9,startFuse_init_9,startFuse_after_9,endFuse_init_9,endFuse_after_9,load_init_10,load_after_10,reachable_10,total_sm_10,overload_init_10,curtailed_after_10,startFuse_init_10,startFuse_after_10,endFuse_init_10,endFuse_after_10,load_init_11,load_after_11,reachable_11,total_sm_11,overload_init_11,curtailed_after_11,startFuse_init_11,startFuse_after_11,endFuse_init_11,endFuse_after_11,load_init_12,load_after_12,reachable_12,total_sm_12,overload_init_12,curtailed_after_12,startFuse_init_12,startFuse_after_12,endFuse_init_12,endFuse_after_12,load_init_13,load_after_13,reachable_13,total_sm_13,overload_init_13,curtailed_after_13,startFuse_init_13,startFuse_after_13,endFuse_init_13,endFuse_after_13,load_init_14,load_after_14,reachable_14,total_sm_14,overload_init_14,curtailed_after_14,startFuse_init_14,startFuse_after_14,endFuse_init_14,endFuse_after_14,load_init_15,load_after_15,reachable_15,total_sm_15,overload_init_15,curtailed_after_15,startFuse_init_15,startFuse_after_15,endFuse_init_15,endFuse_after_15,load_init_16,load_after_16,reachable_16,total_sm_16,overload_init_16,curtailed_after_16,startFuse_init_16,startFuse_after_16,endFuse_init_16,endFuse_after_16,load_init_17,load_after_17,reachable_17,total_sm_17,overload_init_17,curtailed_after_17,startFuse_init_17,startFuse_after_17,endFuse_init_17,endFuse_after_17,load_init_18,load_after_18,reachable_18,total_sm_18,overload_init_18,curtailed_after_18,startFuse_init_18,startFuse_after_18,endFuse_init_18,endFuse_after_18,load_init_19,load_after_19,reachable_19,total_sm_19,overload_init_19,curtailed_after_19,startFuse_init_19,startFuse_after_19,endFuse_init_19,endFuse_after_19,load_init_20,load_after_20,reachable_20,total_sm_20,overload_init_20,curtailed_after_20,startFuse_init_20,startFuse_after_20,endFuse_init_20,endFuse_after_20,load_init_21,load_after_21,reachable_21,total_sm_21,overload_init_21,curtailed_after_21,startFuse_init_21,startFuse_after_21,endFuse_init_21,endFuse_after_21,load_init_22,load_after_22,reachable_22,total_sm_22,overload_init_22,curtailed_after_22,startFuse_init_22,startFuse_after_22,endFuse_init_22,endFuse_after_22,load_init_23,load_after_23,reachable_23,total_sm_23,overload_init_23,curtailed_after_23,startFuse_init_23,startFuse_after_23,endFuse_init_23,endFuse_after_23,load_init_24,load_after_24,reachable_24,total_sm_24,overload_init_24,curtailed_after_24,startFuse_init_24,startFuse_after_24,endFuse_init_24,endFuse_after_24,load_init_25,load_after_25,reachable_25,total_sm_25,overload_init_25,curtailed_after_25,startFuse_init_25,startFuse_after_25,endFuse_init_25,endFuse_after_25,load_init_26,load_after_26,reachable_26,total_sm_26,overload_init_26,curtailed_after_26,startFuse_init_26,startFuse_after_26,endFuse_init_26,endFuse_after_26,load_init_27,load_after_27,reachable_27,total_sm_27,overload_init_27,curtailed_after_27,startFuse_init_27,startFuse_after_27,endFuse_init_27,endFuse_after_27,load_init_28,load_after_28,reachable_28,total_sm_28,overload_init_28,curtailed_after_28,startFuse_init_28,startFuse_after_28,endFuse_init_28,endFuse_after_28,load_init_29,load_after_29,reachable_29,total_sm_29,overload_init_29,curtailed_after_29,startFuse_init_29,startFuse_after_29,endFuse_init_29,endFuse_after_29,load_init_30,load_after_30,reachable_30,total_sm_30,overload_init_30,curtailed_after_30,startFuse_init_30,startFuse_after_30,endFuse_init_30,endFuse_after_30,load_init_31,load_after_31,reachable_31,total_sm_31,overload_init_31,curtailed_after_31,startFuse_init_31,startFuse_after_31,endFuse_init_31,endFuse_after_31
2,2,62,0.004896498194812635,3.0,0.019538630797388438,67.65144145846416,20.97414536875749,1,0,0,0,1,1,1,1,67.6514414584642,20.97414536875749,1,6,0,0,1,0,1,1,7.6777492709677695,1.499110744800275,1,3,0,0,1,1,1,1,1.49911074480038,32.292327608994356,1,12,3,0,1,1,1,1,22.009758700292593,84.27163140837209,1,13,3,0,1,1,1,1,22.009758700292583,84.27163140837206,1,14,3,1,1,1,1,1,76.51478028279001,3.1870749396596945,1,2,0,0,1,1,1,1,58.96184842049984,31.824879526719922,1,8,1,0,1,1,1,1,3.221718984360697,32.280573085921574,1,8,0,0,1,1,1,1,19.419586950046046,54.06670777013639,1,2,0,0,1,1,1,1,11.683312823273544,47.71311608971832,1,21,3,0,1,1,1,1,3.8855522069202113,16.367823049036417,1,12,2,0,1,1,1,1,59.95892677814639,0.0,1,0,0,0,1,1,0,0,38.81600574220829,6.952576392252867,1,8,0,0,1,1,0,0,42.67227769201709,54.22353606364272,1,7,0,0,1,1,1,1,16.177066775204327,34.042708108279285,1,11,1,1,1,1,1,1,16.17706677520432,34.042708108279236,1,10,1,1,1,1,1,1,8.87304329780491,24.543882287079636,1,6,0,0,1,1,1,1,23.69233274924438,2.076481509112889,1,2,0,0,1,1,1,1,106.92049745225442,34.50819496625822,1,8,0,0,1,1,1,1,35.123495988379595,31.42989618969113,1,8,1,1,1,1,1,1,24.543882287079878,35.546912379919455,1,6,1,0,1,1,1,1,6.241266811649719,18.272002101006414,1,5,1,1,1,1,1,1,10.744697402705386,17.455532595335686,1,5,1,0,1,1,1,1,23.71002316723928,37.102985179715084,1,8,0,0,1,1,1,1,32.29750986513801,31.362520656393418,1,15,0,0,1,1,0,1,27.11044517508509,30.526186772222925,1,0,0,0,1,1,0,1,23.71002316723921,21.61606105175648,1,10,0,0,1,1,0,0,12.547043436195624,3.201405554356855,1,1,0,0,1,1,1,1,29.178506075198747,6.04456789843959E-14,1,0,0,0,1,1,1,1,33.68182222412446,0.4478611752772731,1,8,0,0,1,1,1,1,472124.0
2,2,63,0.004893445072332748,3.0,0.019538630797388438,67.65144145846416,20.97414536875749,1,0,0,0,1,1,1,1,67.6514414584642,20.97414536875749,1,6,0,0,1,1,1,1,7.6777492709677695,1.499110744800275,1,3,0,0,1,1,1,1,1.49911074480038,32.292327608994356,1,12,3,0,1,1,1,0,22.009758700292593,84.27163140837209,1,13,3,0,1,1,1,1,22.009758700292583,84.27163140837206,1,14,3,1,1,1,1,1,76.51478028279001,3.1870749396596945,1,2,0,0,1,1,1,1,58.96184842049984,31.824879526719922,1,8,1,0,1,1,1,1,3.221718984360697,32.280573085921574,1,8,0,0,1,1,1,1,19.419586950046046,54.06670777013639,1,2,0,0,1,1,1,1,11.683312823273544,47.71311608971832,1,21,3,0,1,1,1,1,3.8855522069202113,16.367823049036417,1,12,2,0,1,1,1,1,59.95892677814639,0.0,1,0,0,0,1,1,0,0,38.81600574220829,6.952576392252867,1,8,0,0,1,1,0,0,42.67227769201709,54.22353606364272,1,7,0,0,1,1,1,1,16.177066775204327,34.042708108279285,1,11,1,1,1,1,1,1,16.17706677520432,34.042708108279236,1,10,1,1,1,1,1,1,8.87304329780491,24.543882287079636,1,6,0,0,1,1,1,1,23.69233274924438,2.076481509112889,1,2,0,0,1,1,1,1,106.92049745225442,34.50819496625822,1,8,0,0,1,1,1,1,35.123495988379595,31.42989618969113,1,8,1,1,1,1,1,1,24.543882287079878,35.546912379919455,1,6,1,0,1,1,1,1,6.241266811649719,18.272002101006414,1,5,1,1,1,1,1,1,10.744697402705386,17.455532595335686,1,5,1,0,1,1,1,1,23.71002316723928,37.102985179715084,1,8,0,0,1,1,1,1,32.29750986513801,31.362520656393418,1,15,0,0,1,1,0,1,27.11044517508509,30.526186772222925,1,0,0,0,1,1,0,1,23.71002316723921,21.61606105175648,1,10,0,0,1,1,0,0,12.547043436195624,3.201405554356855,1,1,0,0,1,1,1,1,29.178506075198747,6.04456789843959E-14,1,0,0,0,1,1,1,1,33.68182222412446,0.4478611752772731,1,8,0,0,1,1,1,1,472124.0
2,2,64,0.0047930150141595185,3.0,0.019538630797388438,67.65144145846416,20.97414536875749,1,0,0,0,1,1,1,1,67.6514414584642,20.97414536875749,1,6,0,0,1,1,1,1,7.6777492709677695,1.499110744800275,1,3,0,0,1,1,1,1,1.49911074480038,32.292327608994356,1,12,3,0,1,1,1,1,22.009758700292593,84.27163140837209,1,13,3,0,1,1,1,1,22.009758700292583,84.27163140837206,1,14,3,1,1,1,1,1,76.51478028279001,3.1870749396596945,1,2,0,0,1,1,1,1,58.96184842049984,31.824879526719922,1,8,1,0,1,1,1,1,3.221718984360697,32.280573085921574,1,8,0,0,1,1,1,1,19.419586950046046,54.06670777013639,1,2,0,0,1,1,1,1,11.683312823273544,47.71311608971832,1,21,3,0,1,1,1,1,3.8855522069202113,16.367823049036417,1,12,2,0,1,1,1,1,59.95892677814639,0.0,1,0,0,0,1,1,0,0,38.81600574220829,6.952576392252867,1,8,0,0,1,1,0,0,42.67227769201709,54.22353606364272,1,7,0,0,1,1,1,1,16.177066775204327,34.042708108279285,1,11,1,1,1,1,1,1,16.17706677520432,34.042708108279236,1,10,1,1,1,1,1,1,8.87304329780491,24.543882287079636,1,6,0,0,1,1,1,1,23.69233274924438,2.076481509112889,1,2,0,0,1,1,1,1,106.92049745225442,34.50819496625822,1,8,0,0,1,1,1,1,35.123495988379595,31.42989618969113,1,8,1,1,1,1,1,1,24.543882287079878,35.546912379919455,1,6,1,0,1,1,1,1,6.241266811649719,18.272002101006414,1,5,1,1,1,1,1,1,10.744697402705386,17.455532595335686,1,5,1,0,1,1,1,1,23.71002316723928,37.102985179715084,1,8,0,0,1,1,1,1,32.29750986513801,31.362520656393418,1,15,0,0,1,1,0,1,27.11044517508509,30.526186772222925,1,0,0,0,1,1,0,1,23.71002316723921,21.61606105175648,1,10,0,0,1,1,0,0,12.547043436195624,3.201405554356855,1,1,0,0,1,1,1,1,29.178506075198747,6.04456789843959E-14,1,0,0,0,1,1,1,0,33.68182222412446,0.4478611752772731,1,8,0,0,1,1,1,1,472124.0
2,2,70,0.004021163351792431,2.0,0.01904458091030218,67.65144145846416,20.97414536875749,1,0,0,0,1,1,1,1,67.6514414584642,20.97414536875749,1,6,0,0,1,1,1,1,7.6777492709677695,1.499110744800275,1,3,0,0,1,1,1,1,1.49911074480038,32.292327608994356,1,12,3,0,1,1,1,1,22.009758700292593,84.27163140837209,1,13,3,0,1,1,1,1,22.009758700292583,84.27163140837206,1,14,3,1,1,1,1,1,76.51478028279001,3.1870749396596945,1,2,0,0,1,1,1,1,58.96184842049984,31.824879526719922,1,8,1,0,1,1,1,1,3.221718984360697,32.280573085921574,1,8,0,0,1,1,1,1,19.419586950046046,54.06670777013639,1,2,0,0,1,1,1,1,11.683312823273544,47.71311608971832,1,21,3,0,1,1,1,1,3.8855522069202113,16.367823049036417,1,12,2,0,1,1,1,1,59.95892677814639,0.0,1,0,0,0,1,1,0,0,38.81600574220829,6.952576392252867,1,8,0,0,1,1,0,0,42.67227769201709,54.22353606364248,1,7,0,0,1,1,1,1,16.177066775204327,34.042708108279335,1,11,1,1,1,1,1,1,16.17706677520432,34.04270810827927,1,10,1,1,1,1,1,1,8.87304329780491,24.543882287079686,1,6,0,0,1,1,1,1,23.69233274924438,2.0764815091129716,1,2,0,0,1,1,1,1,106.92049745225442,34.50819496625818,1,8,0,0,1,1,1,1,35.123495988379595,31.429896189691036,1,8,1,1,1,1,1,1,24.543882287079878,35.54691237991924,1,6,1,0,1,1,1,1,6.241266811649719,20.408465864883926,1,5,1,1,1,1,1,1,10.744697402705386,16.451542967039522,1,5,1,0,1,1,1,1,23.71002316723928,37.10298517971505,1,8,0,0,1,1,1,1,32.29750986513801,31.362520656393293,1,15,0,0,1,1,0,1,27.11044517508509,30.526186772222857,1,0,0,0,1,1,0,1,23.71002316723921,21.616061051756503,1,10,0,0,1,1,0,0,12.547043436195624,3.2014055543569127,1,1,0,0,1,1,1,1,29.178506075198747,0.1804060508863889,1,0,0,0,1,1,1,1,33.68182222412446,0.2687167051664537,1,8,0,0,1,1,1,1,349041.0
2,2,71,0.0040455163093827875,1.0,0.01904458091030218,67.65144145846416,20.97414536875749,1,0,0,0,1,1,1,1,67.6514414584642,20.97414536875749,1,6,0,0,1,1,1,1,7.6777492709677695,1.499110744800275,1,3,0,0,1,1,1,1,1.49911074480038,32.292327608994356,1,12,3,0,1,1,1,1,22.009758700292593,84.27163140837209,1,13,3,0,1,1,1,1,22.009758700292583,84.27163140837206,1,14,3,1,1,1,1,1,76.51478028279001,3.1870749396596945,1,2,0,0,1,1,1,1,58.96184842049984,31.824879526719922,1,8,1,0,1,1,1,1,3.221718984360697,32.280573085921574,1,8,0,0,1,1,1,1,19.419586950046046,54.06670777013639,1,2,0,0,1,1,1,1,11.683312823273544,47.71311608971832,1,21,3,0,1,1,1,1,3.8855522069202113,16.367823049036417,1,12,2,0,1,1,1,1,59.95892677814639,0.0,1,0,0,0,1,1,0,0,38.81600574220829,6.952576392252867,1,8,0,0,1,1,0,0,42.67227769201709,54.22353606364248,1,7,0,0,1,1,1,1,16.177066775204327,34.042708108279335,1,11,1,1,1,1,1,1,16.17706677520432,34.04270810827927,1,10,1,1,1,1,1,1,8.87304329780491,24.543882287079686,1,6,0,0,1,1,1,1,23.69233274924438,2.0764815091129716,1,2,0,0,1,1,1,1,106.92049745225442,34.50819496625818,1,8,0,0,1,1,1,1,35.123495988379595,31.429896189691036,1,8,1,1,1,1,1,1,24.543882287079878,35.54691237991924,1,6,1,0,1,1,1,1,6.241266811649719,20.408465864883926,1,5,1,1,1,1,1,1,10.744697402705386,16.451542967039522,1,5,1,0,1,1,1,1,23.71002316723928,37.10298517971505,1,8,0,0,1,1,1,1,32.29750986513801,31.362520656393293,1,15,0,0,1,1,0,0,27.11044517508509,30.526186772222857,1,0,0,0,1,1,0,1,23.71002316723921,21.616061051756503,1,10,0,0,1,1,0,0,12.547043436195624,3.2014055543569127,1,1,0,0,1,1,1,1,29.178506075198747,0.1804060508863889,1,0,0,0,1,1,1,1,33.68182222412446,0.2687167051664537,1,8,0,0,1,1,1,1,349041.0
2,2,72,0.004968907552582053,3.0,0.01904458091030218,67.65144145846416,20.97414536875749,1,0,0,0,1,1,1,1,67.6514414584642,20.97414536875749,1,6,0,0,1,1,1,1,7.6777492709677695,1.499110744800275,1,3,0,0,1,1,1,1,1.49911074480038,32.292327608994356,1,12,3,0,1,1,1,1,22.009758700292593,84.27163140837209,1,13,3,0,1,1,1,1,22.009758700292583,84.27163140837206,1,14,3,1,1,1,1,1,76.51478028279001,3.1870749396596945,1,2,0,0,1,1,1,1,58.96184842049984,31.824879526719922,1,8,1,0,1,1,1,1,3.221718984360697,32.280573085921574,1,8,0,0,1,1,1,1,19.419586950046046,54.06670777013639,1,2,0,0,1,1,1,1,11.683312823273544,47.71311608971832,1,21,3,0,1,1,1,1,3.8855522069202113,16.367823049036417,1,12,2,0,1,1,1,1,59.95892677814639,0.0,1,0,0,0,1,1,0,0,38.81600574220829,6.952576392252867,1,8,0,0,1,1,0,0,42.67227769201709,54.22353606364248,1,7,0,0,1,1,1,1,16.177066775204327,34.042708108279335,1,11,1,1,1,1,1,1,16.17706677520432,34.04270810827927,1,10,1,1,1,1,1,1,8.87304329780491,24.543882287079686,1,6,0,0,1,1,1,1,23.69233274924438,2.0764815091129716,1,2,0,0,1,1,1,1,106.92049745225442,34.50819496625818,1,8,0,0,1,1,1,1,35.123495988379595,31.429896189691036,1,8,1,1,1,1,1,1,24.543882287079878,35.54691237991924,1,6,1,0,1,1,1,1,6.241266811649719,20.408465864883926,1,5,1,1,1,1,1,1,10.744697402705386,16.451542967039522,1,5,1,0,1,1,1,0,23.71002316723928,37.10298517971505,1,8,0,0,1,1,1,1,32.29750986513801,31.362520656393293,1,15,0,0,1,1,0,1,27.11044517508509,30.526186772222857,1,0,0,0,1,1,0,1,23.71002316723921,21.616061051756503,1,10,0,0,1,1,0,0,12.547043436195624,3.2014055543569127,1,1,0,0,1,1,1,1,29.178506075198747,0.1804060508863889,1,0,0,0,1,1,1,1,33.68182222412446,0.2687167051664537,1,8,0,0,1,1,1,1,349041.0
2,2,73,0.004733131690670194,3.0,0.01904458091030218,67.65144145846416,20.97414536875749,1,0,0,0,1,1,1,1,67.6514414584642,20.97414536875749,1,6,0,0,1,1,1,1,7.6777492709677695,1.499110744800275,1,3,0,0,1,1,1,1,1.49911074480038,32.292327608994356,1,12,3,0,1,1,1,1,22.009758700292593,84.27163140837209,1,13,3,0,1,1,1,1,22.009758700292583,84.27163140837206,1,14,3,1,1,1,1,1,76.51478028279001,3.1870749396596945,1,2,0,0,1,1,1,0,58.96184842049984,31.824879526719922,1,8,1,0,1,1,1,1,3.221718984360697,32.280573085921574,1,8,0,0,1,1,1,1,19.419586950046046,54.06670777013639,1,2,0,0,1,1,1,1,11.683312823273544,47.71311608971832,1,21,3,0,1,1,1,1,3.8855522069202113,16.367823049036417,1,12,2,0,1,1,1,1,59.95892677814639,0.0,1,0,0,0,1,1,0,0,38.81600574220829,6.952576392252867,1,8,0,0,1,1,0,0,42.67227769201709,54.22353606364248,1,7,0,0,1,1,1,1,16.177066775204327,34.042708108279335,1,11,1,1,1,1,1,1,16.17706677520432,34.04270810827927,1,10,1,1,1,1,1,1,8.87304329780491,24.543882287079686,1,6,0,0,1,1,1,1,23.69233274924438,2.0764815091129716,1,2,0,0,1,1,1,1,106.92049745225442,34.50819496625818,1,8,0,0,1,1,1,1,35.123495988379595,31.429896189691036,1,8,1,1,1,1,1,1,24.543882287079878,35.54691237991924,1,6,1,0,1,1,1,1,6.241266811649719,20.408465864883926,1,5,1,1,1,1,1,1,10.744697402705386,16.451542967039522,1,5,1,0,1,1,1,1,23.71002316723928,37.10298517971505,1,8,0,0,1,1,1,1,32.29750986513801,31.362520656393293,1,15,0,0,1,1,0,1,27.11044517508509,30.526186772222857,1,0,0,0,1,1,0,1,23.71002316723921,21.616061051756503,1,10,0,0,1,1,0,0,12.547043436195624,3.2014055543569127,1,1,0,0,1,1,1,1,29.178506075198747,0.1804060508863889,1,0,0,0,1,1,1,1,33.68182222412446,0.2687167051664537,1,8,0,0,1,1,1,1,349041.0
2,2,74,0.004773163567450008,3.0,0.01904458091030218,67.65144145846416,20.97414536875749,1,0,0,0,1,1,1,1,67.6514414584642,20.97414536875749,1,6,0,0,1,1,1,1,7.6777492709677695,1.499110744800275,1,3,0,0,1,1,1,1,1.49911074480038,32.292327608994356,1,12,3,0,1,1,1,1,22.009758700292593,84.27163140837209,1,13,3,0,1,1,1,1,22.009758700292583,84.27163140837206,1,14,3,1,1,1,1,1,76.51478028279001,3.1870749396596945,1,2,0,0,1,1,1,1,58.96184842049984,31.824879526719922,1,8,1,0,1,1,1,1,3.221718984360697,32.280573085921574,1,8,0,0,1,1,1,1,19.419586950046046,54.06670777013639,1,2,0,0,1,1,1,1,11.683312823273544,47.71311608971832,1,21,3,0,1,1,1,1,3.8855522069202113,16.367823049036417,1,12,2,0,1,1,1,1,59.95892677814639,0.0,1,0,0,0,1,1,0,0,38.81600574220829,6.952576392252867,1,8,0,0,1,1,0,0,42.67227769201709,54.22353606364248,1,7,0,0,1,1,1,1,16.177066775204327,34.042708108279335,1,11,1,1,1,1,1,1,16.17706677520432,34.04270810827927,1,10,1,1,1,1,1,1,8.87304329780491,24.543882287079686,1,6,0,0,1,1,1,1,23.69233274924438,2.0764815091129716,1,2,0,0,1,1,1,1,106.92049745225442,34.50819496625818,1,8,0,0,1,1,1,1,35.123495988379595,31.429896189691036,1,8,1,1,1,1,1,1,24.543882287079878,35.54691237991924,1,6,1,0,1,1,1,1,6.241266811649719,20.408465864883926,1,5,1,1,1,0,1,1,10.744697402705386,16.451542967039522,1,5,1,0,1,1,1,1,23.71002316723928,37.10298517971505,1,8,0,0,1,1,1,1,32.29750986513801,31.362520656393293,1,15,0,0,1,1,0,1,27.11044517508509,30.526186772222857,1,0,0,0,1,1,0,1,23.71002316723921,21.616061051756503,1,10,0,0,1,1,0,0,12.547043436195624,3.2014055543569127,1,1,0,0,1,1,1,1,29.178506075198747,0.1804060508863889,1,0,0,0,1,1,1,1,33.68182222412446,0.2687167051664537,1,8,0,0,1,1,1,1,349041.0
2,2,80,0.004068841049114385,2.0,0.018760489288098887,67.65144145846416,20.97414536875749,1,0,0,0,1,1,1,1,67.6514414584642,20.97414536875749,1,6,0,0,1,1,1,1,7.6777492709677695,1.499110744800275,1,3,0,0,1,1,1,1,1.49911074480038,32.292327608994356,1,12,3,0,1,1,1,1,22.009758700292593,84.27163140837209,1,13,3,0,1,1,1,1,22.009758700292583,84.27163140837206,1,14,3,1,1,1,1,1,76.51478028279001,3.1870749396596945,1,2,0,0,1,1,1,1,58.96184842049984,31.824879526719922,1,8,1,0,1,1,1,1,3.221718984360697,32.280573085921574,1,8,0,0,1,1,1,1,19.419586950046046,54.06670777013639,1,2,0,0,1,1,1,1,11.683312823273544,47.71311608971832,1,21,3,0,1,1,1,1,3.8855522069202113,16.367823049036417,1,12,2,0,1,1,1,1,59.95892677814639,0.0,1,0,0,0,1,1,0,0,38.81600574220829,6.952576392252867,1,8,0,0,1,1,0,0,42.67227769201709,54.223536063642584,1,7,0,0,1,1,1,1,16.177066775204327,34.04270810827925,1,11,1,1,1,1,1,1,16.17706677520432,34.04270810827918,1,10,1,1,1,1,1,1,8.87304329780491,24.54388228707966,1,6,0,0,1,1,1,1,23.69233274924438,2.076481509112951,1,2,0,0,1,1,1,1,106.92049745225442,34.50819496625826,1,8,0,0,1,1,1,1,35.123495988379595,31.429896189691075,1,8,1,1,1,1,1,1,24.543882287079878,35.54691237991924,1,6,1,0,1,1,1,1,6.241266811649719,18.2720021010065,1,5,1,1,1,1,1,1,10.744697402705386,17.45553259533573,1,5,1,0,1,1,1,1,23.71002316723928,37.102985179714985,1,8,0,0,1,1,1,1,32.29750986513801,31.362520656393457,1,15,0,0,1,1,0,1,27.11044517508509,30.526186772222935,1,0,0,0,1,1,0,1,23.71002316723921,21.6160610517564,1,10,0,0,1,1,0,0,12.547043436195624,3.2014055543568993,1,1,0,0,1,1,1,1,29.178506075198747,0.1804060508863833,1,0,0,0,1,1,1,1,33.68182222412446,0.26871670516643065,1,8,0,0,1,1,1,1,398089.0
2,2,81,0.0041417506760748875,1.0,0.018760489288098887,67.65144145846416,20.97414536875749,1,0,0,0,1,1,1,1,67.6514414584642,20.97414536875749,1,6,0,0,1,1,1,1,7.6777492709677695,1.499110744800275,1,3,0,0,1,1,1,1,1.49911074480038,32.292327608994356,1,12,3,0,1,1,1,1,22.009758700292593,84.27163140837209,1,13,3,0,1,1,1,1,22.009758700292583,84.27163140837206,1,14,3,1,1,1,1,1,76.51478028279001,3.1870749396596945,1,2,0,0,1,1,1,1,58.96184842049984,31.824879526719922,1,8,1,0,1,1,1,1,3.221718984360697,32.280573085921574,1,8,0,0,1,1,1,1,19.419586950046046,54.06670777013639,1,2,0,0,1,1,1,1,11.683312823273544,47.71311608971832,1,21,3,0,1,1,1,1,3.8855522069202113,16.367823049036417,1,12,2,0,1,1,1,1,59.95892677814639,0.0,1,0,0,0,1,1,0,0,38.81600574220829,6.952576392252867,1,8,0,0,1,1,0,0,42.67227769201709,54.223536063642584,1,7,0,0,1,1,1,1,16.177066775204327,34.04270810827925,1,11,1,1,1,1,1,1,16.17706677520432,34.04270810827918,1,10,1,1,1,1,1,1,8.87304329780491,24.54388228707966,1,6,0,0,1,1,1,1,23.69233274924438,2.076481509112951,1,2,0,0,1,1,1,1,106.92049745225442,34.50819496625826,1,8,0,0,1,1,1,1,35.123495988379595,31.429896189691075,1,8,1,1,1,1,1,1,24.543882287079878,35.54691237991924,1,6,1,0,1,1,1,1,6.241266811649719,18.2720021010065,1,5,1,1,1,1,1,1,10.744697402705386,17.45553259533573,1,5,1,0,1,1,1,1,23.71002316723928,37.102985179714985,1,8,0,0,1,1,1,1,32.29750986513801,31.362520656393457,1,15,0,0,1,1,0,0,27.11044517508509,30.526186772222935,1,0,0,0,1,1,0,1,23.71002316723921,21.6160610517564,1,10,0,0,1,1,0,0,12.547043436195624,3.2014055543568993,1,1,0,0,1,1,1,1,29.178506075198747,0.1804060508863833,1,0,0,0,1,1,1,1,33.68182222412446,0.26871670516643065,1,8,0,0,1,1,1,1,398089.0
2,2,82,0.0046874791843492195,3.0,0.018760489288098887,67.65144145846416,20.97414536875749,1,0,0,0,1,1,1,1,67.6514414584642,20.97414536875749,1,6,0,0,1,1,1,1,7.6777492709677695,1.499110744800275,1,3,0,0,1,1,1,1,1.49911074480038,32.292327608994356,1,12,3,0,1,1,1,1,22.009758700292593,84.27163140837209,1,13,3,0,1,1,1,1,22.009758700292583,84.27163140837206,1,14,3,1,1,1,1,1,76.51478028279001,3.1870749396596945,1,2,0,0,1,1,1,1,58.96184842049984,31.824879526719922,1,8,1,0,1,1,1,0,3.221718984360697,32.280573085921574,1,8,0,0,1,1,1,1,19.419586950046046,54.06670777013639,1,2,0,0,1,1,1,1,11.683312823273544,47.71311608971832,1,21,3,0,1,1,1,1,3.8855522069202113,16.367823049036417,1,12,2,0,1,1,1,1,59.95892677814639,0.0,1,0,0,0,1,1,0,0,38.81600574220829,6.952576392252867,1,8,0,0,1,1,0,0,42.67227769201709,54.223536063642584,1,7,0,0,1,1,1,1,16.177066775204327,34.04270810827925,1,11,1,1,1,1,1,1,16.17706677520432,34.04270810827918,1,10,1,1,1,1,1,1,8.87304329780491,24.54388228707966,1,6,0,0,1,1,1,1,23.69233274924438,2.076481509112951,1,2,0,0,1,1,1,1,106.92049745225442,34.50819496625826,1,8,0,0,1,1,1,1,35.123495988379595,31.429896189691075,1,8,1,1,1,1,1,1,24.543882287079878,35.54691237991924,1,6,1,0,1,1,1,1,6.241266811649719,18.2720021010065,1,5,1,1,1,1,1,1,10.744697402705386,17.45553259533573,1,5,1,0,1,1,1,1,23.71002316723928,37.102985179714985,1,8,0,0,1,1,1,1,32.29750986513801,31.362520656393457,1,15,0,0,1,1,0,1,27.11044517508509,30.526186772222935,1,0,0,0,1,1,0,1,23.71002316723921,21.6160610517564,1,10,0,0,1,1,0,0,12.547043436195624,3.2014055543568993,1,1,0,0,1,1,1,1,29.178506075198747,0.1804060508863833,1,0,0,0,1,1,1,1,33.68182222412446,0.26871670516643065,1,8,0,0,1,1,1,1,398089.0
